X,CH1,Start,Increment,
Sequence,Volt,-3.000000e-06,1.000000e-09
498,-2.16e+00,
499,-2.16e+00,
500,-2.20e+00,
501,-2.12e+00,
502,-2.04e+00,
503,-2.00e+00,
504,-1.96e+00,
505,-1.96e+00,
506,-2.04e+00,
507,-2.16e+00,
508,-2.32e+00,
509,-2.36e+00,
510,-2.24e+00,
511,-2.20e+00,
512,-2.04e+00,
513,-1.88e+00,
514,-1.84e+00,
515,-1.72e+00,
516,-1.80e+00,
517,-1.84e+00,
518,-1.96e+00,
519,-2.04e+00,
520,-2.04e+00,
521,-2.04e+00,
522,-2.04e+00,
523,-2.00e+00,
524,-2.04e+00,
525,-2.00e+00,
526,-2.04e+00,
527,-2.16e+00,
528,-2.16e+00,
529,-2.16e+00,
530,-2.20e+00,
531,-2.16e+00,
532,-2.16e+00,
533,-2.12e+00,
534,-2.04e+00,
535,-2.04e+00,
536,-2.04e+00,
537,-2.00e+00,
538,-2.12e+00,
539,-2.12e+00,
540,-2.16e+00,
541,-2.12e+00,
542,-2.04e+00,
543,-2.04e+00,
544,-1.96e+00,
545,-1.84e+00,
546,-1.88e+00,
547,-1.88e+00,
548,-2.04e+00,
549,-2.16e+00,
550,-2.24e+00,
551,-2.32e+00,
552,-2.24e+00,
553,-2.16e+00,
554,-2.16e+00,
555,-2.04e+00,
556,-2.00e+00,
557,-1.96e+00,
558,-1.88e+00,
559,-1.88e+00,
560,-1.96e+00,
561,-1.96e+00,
562,-2.00e+00,
563,-1.96e+00,
564,-2.00e+00,
565,-1.96e+00,
566,-2.00e+00,
567,-2.12e+00,
568,-2.16e+00,
569,-2.16e+00,
570,-2.16e+00,
571,-2.04e+00,
572,-2.04e+00,
573,-1.96e+00,
574,-1.96e+00,
575,-1.88e+00,
576,-1.88e+00,
577,-1.88e+00,
578,-1.96e+00,
579,-1.96e+00,
580,-2.04e+00,
581,-2.04e+00,
582,-2.00e+00,
583,-2.00e+00,
584,-2.00e+00,
585,-1.96e+00,
586,-1.96e+00,
587,-1.88e+00,
588,-2.04e+00,
589,-2.16e+00,
590,-2.32e+00,
591,-2.48e+00,
592,-2.48e+00,
593,-2.36e+00,
594,-2.32e+00,
595,-2.16e+00,
596,-2.12e+00,
597,-2.00e+00,
598,-1.96e+00,
599,-1.96e+00,
600,-1.96e+00,
601,-2.00e+00,
602,-2.12e+00,
603,-2.04e+00,
604,-2.12e+00,
605,-2.00e+00,
606,-1.88e+00,
607,-1.88e+00,
608,-1.88e+00,
609,-1.88e+00,
610,-2.00e+00,
611,-2.00e+00,
612,-2.04e+00,
613,-2.00e+00,
614,-1.96e+00,
615,-1.96e+00,
616,-1.96e+00,
617,-1.88e+00,
618,-1.96e+00,
619,-1.96e+00,
620,-2.04e+00,
621,-2.12e+00,
622,-2.16e+00,
623,-2.20e+00,
624,-2.16e+00,
625,-2.12e+00,
626,-2.16e+00,
627,-2.00e+00,
628,-2.00e+00,
629,-1.96e+00,
630,-2.00e+00,
631,-2.12e+00,
632,-2.20e+00,
633,-2.24e+00,
634,-2.36e+00,
635,-2.20e+00,
636,-2.16e+00,
637,-1.96e+00,
638,-1.84e+00,
639,-1.80e+00,
640,-1.72e+00,
641,-1.72e+00,
642,-1.84e+00,
643,-1.88e+00,
644,-2.00e+00,
645,-2.00e+00,
646,-2.00e+00,
647,-2.00e+00,
648,-1.96e+00,
649,-1.96e+00,
650,-2.04e+00,
651,-2.12e+00,
652,-2.20e+00,
653,-2.24e+00,
654,-2.24e+00,
655,-2.24e+00,
656,-2.20e+00,
657,-2.16e+00,
658,-2.16e+00,
659,-2.04e+00,
660,-2.12e+00,
661,-2.04e+00,
662,-2.04e+00,
663,-2.12e+00,
664,-2.12e+00,
665,-2.04e+00,
666,-2.12e+00,
667,-2.00e+00,
668,-2.00e+00,
669,-1.88e+00,
670,-1.84e+00,
671,-1.88e+00,
672,-2.00e+00,
673,-2.12e+00,
674,-2.24e+00,
675,-2.20e+00,
676,-2.20e+00,
677,-2.04e+00,
678,-1.96e+00,
679,-1.84e+00,
680,-1.80e+00,
681,-1.72e+00,
682,-1.84e+00,
683,-1.88e+00,
684,-2.04e+00,
685,-2.16e+00,
686,-2.20e+00,
687,-2.20e+00,
688,-2.12e+00,
689,-2.04e+00,
690,-2.12e+00,
691,-2.00e+00,
692,-2.12e+00,
693,-2.12e+00,
694,-2.12e+00,
695,-2.12e+00,
696,-2.04e+00,
697,-2.00e+00,
698,-2.00e+00,
699,-1.88e+00,
700,-1.96e+00,
701,-1.88e+00,
702,-1.88e+00,
703,-1.96e+00,
704,-1.96e+00,
705,-1.96e+00,
706,-2.04e+00,
707,-2.00e+00,
708,-2.04e+00,
709,-2.00e+00,
710,-1.96e+00,
711,-1.88e+00,
712,-1.96e+00,
713,-2.00e+00,
714,-2.20e+00,
715,-2.32e+00,
716,-2.48e+00,
717,-2.48e+00,
718,-2.36e+00,
719,-2.24e+00,
720,-2.16e+00,
721,-2.00e+00,
722,-2.00e+00,
723,-1.88e+00,
724,-1.96e+00,
725,-1.96e+00,
726,-2.00e+00,
727,-2.04e+00,
728,-2.04e+00,
729,-1.96e+00,
730,-1.96e+00,
731,-1.84e+00,
732,-1.88e+00,
733,-1.96e+00,
734,-2.04e+00,
735,-2.16e+00,
736,-2.16e+00,
737,-2.16e+00,
738,-2.16e+00,
739,-2.00e+00,
740,-2.00e+00,
741,-1.88e+00,
742,-1.84e+00,
743,-1.84e+00,
744,-1.84e+00,
745,-1.88e+00,
746,-2.04e+00,
747,-2.12e+00,
748,-2.20e+00,
749,-2.20e+00,
750,-2.16e+00,
751,-2.04e+00,
752,-1.96e+00,
753,-1.88e+00,
754,-2.00e+00,
755,-2.04e+00,
756,-2.24e+00,
757,-2.32e+00,
758,-2.32e+00,
759,-2.24e+00,
760,-2.16e+00,
761,-2.00e+00,
762,-1.88e+00,
763,-1.80e+00,
764,-1.80e+00,
765,-1.80e+00,
766,-1.84e+00,
767,-1.96e+00,
768,-2.00e+00,
769,-2.00e+00,
770,-2.04e+00,
771,-1.96e+00,
772,-2.00e+00,
773,-1.96e+00,
774,-2.00e+00,
775,-2.04e+00,
776,-2.12e+00,
777,-2.12e+00,
778,-2.20e+00,
779,-2.16e+00,
780,-2.20e+00,
781,-2.16e+00,
782,-2.12e+00,
783,-2.04e+00,
784,-2.04e+00,
785,-2.04e+00,
786,-2.16e+00,
787,-2.04e+00,
788,-2.16e+00,
789,-2.12e+00,
790,-2.04e+00,
791,-2.04e+00,
792,-2.00e+00,
793,-1.88e+00,
794,-1.84e+00,
795,-1.84e+00,
796,-2.00e+00,
797,-2.12e+00,
798,-2.20e+00,
799,-2.32e+00,
800,-2.32e+00,
801,-2.20e+00,
802,-2.16e+00,
803,-1.96e+00,
804,-1.88e+00,
805,-1.80e+00,
806,-1.72e+00,
807,-1.80e+00,
808,-1.88e+00,
809,-1.96e+00,
810,-2.12e+00,
811,-2.12e+00,
812,-2.12e+00,
813,-2.04e+00,
814,-2.00e+00,
815,-2.04e+00,
816,-2.12e+00,
817,-2.16e+00,
818,-2.24e+00,
819,-2.20e+00,
820,-2.24e+00,
821,-2.16e+00,
822,-2.12e+00,
823,-2.12e+00,
824,-2.00e+00,
825,-1.96e+00,
826,-1.96e+00,
827,-1.84e+00,
828,-1.88e+00,
829,-1.88e+00,
830,-1.96e+00,
831,-1.96e+00,
832,-1.96e+00,
833,-1.88e+00,
834,-2.00e+00,
835,-1.88e+00,
836,-2.04e+00,
837,-2.12e+00,
838,-2.20e+00,
839,-2.36e+00,
840,-2.40e+00,
841,-2.36e+00,
842,-2.36e+00,
843,-2.16e+00,
844,-2.04e+00,
845,-1.88e+00,
846,-1.80e+00,
847,-1.80e+00,
848,-1.80e+00,
849,-1.88e+00,
850,-2.04e+00,
851,-2.12e+00,
852,-2.16e+00,
853,-2.12e+00,
854,-2.04e+00,
855,-2.12e+00,
856,-2.12e+00,
857,-2.12e+00,
858,-2.20e+00,
859,-2.16e+00,
860,-2.20e+00,
861,-2.20e+00,
862,-2.16e+00,
863,-2.16e+00,
864,-2.04e+00,
865,-1.96e+00,
866,-1.96e+00,
867,-1.84e+00,
868,-1.96e+00,
869,-1.96e+00,
870,-1.96e+00,
871,-2.00e+00,
872,-2.00e+00,
873,-1.96e+00,
874,-2.00e+00,
875,-1.96e+00,
876,-1.96e+00,
877,-1.88e+00,
878,-1.88e+00,
879,-2.00e+00,
880,-2.16e+00,
881,-2.24e+00,
882,-2.36e+00,
883,-2.32e+00,
884,-2.32e+00,
885,-2.20e+00,
886,-2.04e+00,
887,-2.00e+00,
888,-1.88e+00,
889,-1.84e+00,
890,-1.88e+00,
891,-1.84e+00,
892,-1.96e+00,
893,-1.96e+00,
894,-2.00e+00,
895,-2.00e+00,
896,-1.96e+00,
897,-1.96e+00,
898,-2.04e+00,
899,-2.04e+00,
900,-2.16e+00,
901,-2.16e+00,
902,-2.16e+00,
903,-2.20e+00,
904,-2.16e+00,
905,-2.12e+00,
906,-2.16e+00,
907,-2.04e+00,
908,-2.12e+00,
909,-2.04e+00,
910,-2.04e+00,
911,-2.12e+00,
912,-2.04e+00,
913,-2.04e+00,
914,-2.12e+00,
915,-2.00e+00,
916,-2.04e+00,
917,-1.96e+00,
918,-1.88e+00,
919,-1.88e+00,
920,-2.00e+00,
921,-2.04e+00,
922,-2.20e+00,
923,-2.20e+00,
924,-2.24e+00,
925,-2.16e+00,
926,-2.04e+00,
927,-1.96e+00,
928,-1.84e+00,
929,-1.80e+00,
930,-1.84e+00,
931,-1.84e+00,
932,-2.00e+00,
933,-2.04e+00,
934,-2.16e+00,
935,-2.20e+00,
936,-2.16e+00,
937,-2.04e+00,
938,-2.12e+00,
939,-2.04e+00,
940,-2.12e+00,
941,-2.12e+00,
942,-2.12e+00,
943,-2.12e+00,
944,-2.04e+00,
945,-2.00e+00,
946,-2.00e+00,
947,-1.96e+00,
948,-1.96e+00,
949,-1.88e+00,
950,-1.88e+00,
951,-1.96e+00,
952,-1.96e+00,
953,-1.96e+00,
954,-2.04e+00,
955,-2.00e+00,
956,-2.04e+00,
957,-2.00e+00,
958,-2.00e+00,
959,-1.96e+00,
960,-1.88e+00,
961,-1.88e+00,
962,-2.04e+00,
963,-2.16e+00,
964,-2.40e+00,
965,-2.40e+00,
966,-2.40e+00,
967,-2.36e+00,
968,-2.20e+00,
969,-2.04e+00,
970,-2.00e+00,
971,-1.88e+00,
972,-1.96e+00,
973,-1.88e+00,
974,-1.96e+00,
975,-2.04e+00,
976,-2.04e+00,
977,-2.00e+00,
978,-2.04e+00,
979,-1.96e+00,
980,-1.96e+00,
981,-1.96e+00,
982,-1.96e+00,
983,-2.04e+00,
984,-2.12e+00,
985,-2.16e+00,
986,-2.20e+00,
987,-2.16e+00,
988,-2.12e+00,
989,-2.00e+00,
990,-1.88e+00,
991,-1.84e+00,
992,-1.80e+00,
993,-1.80e+00,
994,-1.88e+00,
995,-1.96e+00,
996,-2.12e+00,
997,-2.16e+00,
998,-2.16e+00,
999,-2.16e+00,
1000,-2.04e+00,
1001,-1.88e+00,
1002,-1.96e+00,
1003,-1.96e+00,
1004,-2.12e+00,
1005,-2.20e+00,
1006,-2.24e+00,
1007,-2.32e+00,
1008,-2.20e+00,
1009,-2.04e+00,
1010,-2.04e+00,
1011,-1.88e+00,
1012,-1.96e+00,
1013,-1.88e+00,
1014,-1.96e+00,
1015,-2.00e+00,
1016,-2.00e+00,
1017,-2.00e+00,
1018,-2.12e+00,
1019,-2.00e+00,
1020,-2.00e+00,
1021,-1.88e+00,
1022,-1.84e+00,
1023,-1.84e+00,
1024,-1.84e+00,
1025,-1.88e+00,
1026,-2.00e+00,
1027,-1.96e+00,
1028,-2.04e+00,
1029,-2.00e+00,
1030,-1.96e+00,
1031,-2.00e+00,
1032,-2.00e+00,
1033,-2.00e+00,
1034,-2.12e+00,
1035,-2.12e+00,
1036,-2.20e+00,
1037,-2.20e+00,
1038,-2.20e+00,
1039,-2.20e+00,
1040,-2.16e+00,
1041,-2.04e+00,
1042,-2.00e+00,
1043,-1.88e+00,
1044,-2.00e+00,
1045,-2.04e+00,
1046,-2.16e+00,
1047,-2.24e+00,
1048,-2.20e+00,
1049,-2.16e+00,
1050,-2.12e+00,
1051,-1.96e+00,
1052,-1.88e+00,
1053,-1.84e+00,
1054,-1.80e+00,
1055,-1.80e+00,
1056,-1.80e+00,
1057,-1.84e+00,
1058,-2.00e+00,
1059,-2.00e+00,
1060,-2.12e+00,
1061,-2.00e+00,
1062,-2.00e+00,
1063,-2.00e+00,
1064,-2.04e+00,
1065,-2.12e+00,
1066,-2.24e+00,
1067,-2.24e+00,
1068,-2.32e+00,
1069,-2.20e+00,
1070,-2.12e+00,
1071,-2.04e+00,
1072,-1.96e+00,
1073,-1.84e+00,
1074,-1.88e+00,
1075,-1.84e+00,
1076,-1.88e+00,
1077,-1.96e+00,
1078,-2.00e+00,
1079,-2.04e+00,
1080,-2.04e+00,
1081,-2.00e+00,
1082,-2.00e+00,
1083,-1.88e+00,
1084,-1.88e+00,
1085,-1.88e+00,
1086,-2.00e+00,
1087,-2.20e+00,
1088,-2.32e+00,
1089,-2.36e+00,
1090,-2.40e+00,
1091,-2.32e+00,
1092,-2.20e+00,
1093,-2.04e+00,
1094,-1.96e+00,
1095,-1.88e+00,
1096,-1.84e+00,
1097,-1.84e+00,
1098,-2.00e+00,
1099,-2.00e+00,
1100,-2.12e+00,
1101,-2.12e+00,
1102,-2.00e+00,
1103,-1.96e+00,
1104,-1.96e+00,
1105,-1.88e+00,
1106,-2.00e+00,
1107,-2.00e+00,
1108,-2.04e+00,
1109,-2.04e+00,
1110,-2.00e+00,
1111,-2.04e+00,
1112,-2.00e+00,
1113,-1.96e+00,
1114,-2.00e+00,
1115,-1.96e+00,
1116,-2.00e+00,
1117,-2.00e+00,
1118,-2.04e+00,
1119,-2.12e+00,
1120,-2.12e+00,
1121,-2.12e+00,
1122,-2.16e+00,
1123,-2.12e+00,
1124,-2.12e+00,
1125,-2.00e+00,
1126,-1.96e+00,
1127,-2.00e+00,
1128,-2.12e+00,
1129,-2.20e+00,
1130,-2.36e+00,
1131,-2.36e+00,
1132,-2.36e+00,
1133,-2.20e+00,
1134,-2.04e+00,
1135,-1.88e+00,
1136,-1.80e+00,
1137,-1.68e+00,
1138,-1.72e+00,
1139,-1.72e+00,
1140,-1.84e+00,
1141,-1.88e+00,
1142,-1.96e+00,
1143,-1.96e+00,
1144,-1.88e+00,
1145,-1.88e+00,
1146,-1.96e+00,
1147,-1.96e+00,
1148,-2.12e+00,
1149,-2.16e+00,
1150,-2.24e+00,
1151,-2.32e+00,
1152,-2.32e+00,
1153,-2.24e+00,
1154,-2.24e+00,
1155,-2.16e+00,
1156,-2.12e+00,
1157,-2.00e+00,
1158,-2.00e+00,
1159,-2.04e+00,
1160,-2.04e+00,
1161,-2.04e+00,
1162,-2.16e+00,
1163,-2.12e+00,
1164,-2.12e+00,
1165,-2.04e+00,
1166,-1.88e+00,
1167,-1.84e+00,
1168,-1.88e+00,
1169,-1.96e+00,
1170,-2.12e+00,
1171,-2.16e+00,
1172,-2.24e+00,
1173,-2.20e+00,
1174,-2.12e+00,
1175,-2.00e+00,
1176,-1.88e+00,
1177,-1.80e+00,
1178,-1.80e+00,
1179,-1.72e+00,
1180,-1.88e+00,
1181,-1.96e+00,
1182,-2.04e+00,
1183,-2.12e+00,
1184,-2.16e+00,
1185,-2.12e+00,
1186,-2.16e+00,
1187,-2.04e+00,
1188,-2.12e+00,
1189,-2.04e+00,
1190,-2.12e+00,
1191,-2.12e+00,
1192,-2.12e+00,
1193,-2.04e+00,
1194,-2.04e+00,
1195,-2.00e+00,
1196,-2.04e+00,
1197,-1.96e+00,
1198,-1.96e+00,
1199,-1.96e+00,
1200,-1.96e+00,
1201,-1.96e+00,
1202,-2.04e+00,
1203,-2.00e+00,
1204,-2.04e+00,
1205,-2.00e+00,
1206,-2.00e+00,
1207,-1.96e+00,
1208,-1.88e+00,
1209,-1.84e+00,
1210,-2.00e+00,
1211,-2.04e+00,
1212,-2.24e+00,
1213,-2.36e+00,
1214,-2.40e+00,
1215,-2.40e+00,
1216,-2.32e+00,
1217,-2.20e+00,
1218,-2.16e+00,
1219,-2.04e+00,
1220,-2.04e+00,
1221,-1.96e+00,
1222,-1.96e+00,
1223,-2.00e+00,
1224,-2.00e+00,
1225,-2.00e+00,
1226,-2.04e+00,
1227,-1.96e+00,
1228,-2.00e+00,
1229,-1.96e+00,
1230,-2.00e+00,
1231,-2.04e+00,
1232,-2.00e+00,
1233,-2.00e+00,
1234,-2.00e+00,
1235,-1.96e+00,
1236,-1.96e+00,
1237,-1.88e+00,
1238,-1.88e+00,
1239,-1.88e+00,
1240,-1.88e+00,
1241,-1.88e+00,
1242,-2.00e+00,
