time	V(n001)
3.737989784376955e-006	1.306041e+001
3.743286178071214e-006	1.328063e+001
3.748379032909157e-006	1.337595e+001
3.754397358105080e-006	1.334029e+001
3.762157136994694e-006	1.305827e+001
3.774729013163371e-006	1.205447e+001
3.794710124897814e-006	9.210392e+000
3.824593007262289e-006	2.950308e+000
3.858022556889117e-006	-4.701081e+000
3.877511512961262e-006	-8.333994e+000
3.889819794496865e-006	-1.001712e+001
3.898387631775759e-006	-1.084708e+001
3.904656451043622e-006	-1.126130e+001
3.909952844737880e-006	-1.147904e+001
3.915045699575824e-006	-1.157196e+001
3.921064024771747e-006	-1.153347e+001
3.928823803661360e-006	-1.124781e+001
3.941395679830037e-006	-1.023810e+001
3.961376791564480e-006	-7.384628e+000
3.991259673928954e-006	-1.110500e+000
4.024689223555783e-006	6.556598e+000
4.044178179627928e-006	1.019867e+001
4.056486461163531e-006	1.188758e+001
4.065054298442425e-006	1.272157e+001
4.071323117710288e-006	1.313873e+001
4.076619511404547e-006	1.335895e+001
4.081712366242489e-006	1.345428e+001
4.087730691438413e-006	1.341861e+001
4.095490470328027e-006	1.313659e+001
4.108062346496704e-006	1.213279e+001
4.128043458231147e-006	9.288709e+000
4.157926340595621e-006	3.028621e+000
4.191355890222450e-006	-4.622771e+000
4.210844846294595e-006	-8.255686e+000
4.223153127830197e-006	-9.938811e+000
4.231720965109091e-006	-1.076878e+001
4.237989784376955e-006	-1.118300e+001
4.243286178071214e-006	-1.140073e+001
4.248379032909157e-006	-1.149366e+001
4.254397358105080e-006	-1.145517e+001
4.262157136994694e-006	-1.116950e+001
4.274729013163371e-006	-1.015980e+001
4.294710124897814e-006	-7.306330e+000
4.324593007262288e-006	-1.032205e+000
4.358022556889117e-006	6.634889e+000
4.377511512961262e-006	1.027696e+001
4.389819794496864e-006	1.196586e+001
4.398387631775758e-006	1.279986e+001
4.404656451043621e-006	1.321702e+001
4.409952844737881e-006	1.343724e+001
4.415045699575823e-006	1.353256e+001
4.421064024771746e-006	1.349689e+001
4.428823803661360e-006	1.321487e+001
4.441395679830037e-006	1.221107e+001
4.461376791564479e-006	9.366987e+000
4.491259673928953e-006	3.106896e+000
4.524689223555782e-006	-4.544500e+000
4.544178179627928e-006	-8.177418e+000
4.556486461163530e-006	-9.860545e+000
4.565054298442425e-006	-1.069051e+001
4.571323117710289e-006	-1.110473e+001
4.576619511404548e-006	-1.132247e+001
4.581712366242490e-006	-1.141540e+001
4.587730691438413e-006	-1.137690e+001
4.595490470328028e-006	-1.109124e+001
4.608062346496705e-006	-1.008154e+001
4.628043458231148e-006	-7.228072e+000
4.657926340595623e-006	-9.539509e-001
4.691355890222451e-006	6.713139e+000
4.710844846294596e-006	1.035520e+001
4.723153127830198e-006	1.204411e+001
4.731720965109092e-006	1.287810e+001
4.737989784376956e-006	1.329526e+001
4.743286178071214e-006	1.351548e+001
4.748379032909157e-006	1.361080e+001
4.754397358105080e-006	1.357514e+001
4.762157136994694e-006	1.329311e+001
4.774729013163372e-006	1.228931e+001
4.794710124897816e-006	9.445225e+000
4.824593007262291e-006	3.185130e+000
4.858022556889119e-006	-4.466271e+000
4.877511512961263e-006	-8.099191e+000
4.889819794496865e-006	-9.782320e+000
4.898387631775760e-006	-1.061229e+001
4.904656451043623e-006	-1.102651e+001
4.909952844737882e-006	-1.124424e+001
4.915045699575823e-006	-1.133717e+001
4.921064024771746e-006	-1.129868e+001
4.928823803661360e-006	-1.101302e+001
4.941395679830037e-006	-1.000332e+001
4.961376791564480e-006	-7.149856e+000
4.991259673928955e-006	-8.757397e-001
5.024689223555784e-006	6.791346e+000
5.044178179627929e-006	1.043341e+001
5.056486461163531e-006	1.212231e+001
5.065054298442426e-006	1.295630e+001
5.071323117710289e-006	1.337346e+001
5.076619511404548e-006	1.359368e+001
5.081712366242490e-006	1.368900e+001
5.087730691438413e-006	1.365333e+001
5.095490470328027e-006	1.337131e+001
5.108062346496705e-006	1.236751e+001
5.128043458231149e-006	9.523417e+000
5.157926340595624e-006	3.263318e+000
5.191355890222452e-006	-4.388088e+000
5.210844846294596e-006	-8.021009e+000
5.223153127830198e-006	-9.704141e+000
5.231720965109093e-006	-1.053411e+001
5.237989784376956e-006	-1.094833e+001
5.243286178071215e-006	-1.116607e+001
5.248379032909157e-006	-1.125900e+001
5.254397358105080e-006	-1.122051e+001
5.262157136994693e-006	-1.093485e+001
5.274729013163369e-006	-9.925145e+000
