time	V(n001)
1.597377902178686e-004	1.339651e+002
1.607406767066735e-004	1.647705e+002
1.613253453888378e-004	1.794179e+002
1.616945938349059e-004	1.862232e+002
1.619516289532728e-004	1.895936e+002
1.621396935313087e-004	1.912874e+002
1.622985853421365e-004	1.921895e+002
1.624513709872747e-004	1.925910e+002
1.626319207431524e-004	1.924724e+002
1.628647141098409e-004	1.913751e+002
1.632418703949012e-004	1.874096e+002
1.638413037469345e-004	1.761119e+002
1.647377902178688e-004	1.511879e+002
1.657406767066736e-004	1.207109e+002
1.663253453888379e-004	1.062534e+002
1.666945938349060e-004	9.956742e+001
1.669516289532728e-004	9.627980e+001
1.671396935313087e-004	9.464647e+001
1.672985853421365e-004	9.379536e+001
1.674513709872747e-004	9.344267e+001
1.676319207431524e-004	9.361908e+001
1.678647141098408e-004	9.479057e+001
1.682418703949012e-004	9.887594e+001
1.688413037469345e-004	1.103633e+002
1.697377902178688e-004	1.355685e+002
1.707406767066736e-004	1.663568e+002
1.713253453888379e-004	1.809942e+002
1.716945938349060e-004	1.877932e+002
1.719516289532728e-004	1.911592e+002
1.721396935313087e-004	1.928497e+002
1.722985853421365e-004	1.937491e+002
1.724513709872747e-004	1.941481e+002
1.726319207431524e-004	1.940263e+002
1.728647141098408e-004	1.929250e+002
1.732418703949011e-004	1.889531e+002
1.738413037469344e-004	1.776450e+002
1.747377902178686e-004	1.527056e+002
1.757406767066735e-004	1.222112e+002
1.763253453888379e-004	1.077436e+002
1.766945938349059e-004	1.010512e+002
1.769516289532727e-004	9.775909e+001
1.771396935313087e-004	9.612247e+001
1.772985853421364e-004	9.526859e+001
1.774513709872747e-004	9.491325e+001
1.776319207431524e-004	9.508650e+001
1.778647141098408e-004	9.625394e+001
1.782418703949011e-004	1.003327e+002
1.788413037469344e-004	1.118095e+002
1.797377902178685e-004	1.369990e+002
1.807406767066734e-004	1.677697e+002
1.813253453888378e-004	1.823968e+002
1.816945938349059e-004	1.891893e+002
1.819516289532727e-004	1.925507e+002
1.821396935313087e-004	1.942379e+002
1.822985853421364e-004	1.951345e+002
1.824513709872747e-004	1.955308e+002
1.826319207431524e-004	1.954058e+002
1.828647141098408e-004	1.943004e+002
1.832418703949011e-004	1.903218e+002
1.838413037469344e-004	1.790030e+002
1.847377902178686e-004	1.540476e+002
1.857406767066734e-004	1.235353e+002
1.863253453888378e-004	1.090572e+002
1.866945938349059e-004	1.023582e+002
1.869516289532728e-004	9.906147e+001
1.871396935313087e-004	9.742149e+001
1.872985853421364e-004	9.656475e+001
1.874513709872747e-004	9.620666e+001
1.876319207431524e-004	9.637666e+001
1.878647141098408e-004	9.753991e+001
1.882418703949011e-004	1.016119e+002
1.888413037469344e-004	1.130779e+002
1.897377902178686e-004	1.382512e+002
1.907406767066735e-004	1.690037e+002
1.913253453888378e-004	1.836202e+002
1.916945938349059e-004	1.904059e+002
1.919516289532728e-004	1.937627e+002
1.921396935313087e-004	1.954465e+002
1.922985853421364e-004	1.963401e+002
1.924513709872747e-004	1.967336e+002
1.926319207431524e-004	1.966053e+002
1.928647141098408e-004	1.954957e+002
1.932418703949011e-004	1.915102e+002
1.938413037469344e-004	1.801805e+002
1.947377902178686e-004	1.552087e+002
1.957406767066735e-004	1.246780e+002
1.963253453888379e-004	1.101891e+002
1.966945938349059e-004	1.034833e+002
1.969516289532728e-004	1.001818e+002
1.971396935313087e-004	9.853837e+001
1.972985853421364e-004	9.767870e+001
1.974513709872747e-004	9.731779e+001
1.976319207431524e-004	9.748447e+001
1.978647141098408e-004	9.864341e+001
1.982418703949012e-004	1.027084e+002
1.988413037469345e-004	1.141633e+002
1.997377902178687e-004	1.393200e+002
2.007406767066735e-004	1.700539e+002
2.013253453888379e-004	1.846595e+002
2.016945938349059e-004	1.914383e+002
2.019516289532728e-004	1.947903e+002
2.021396935313086e-004	1.964706e+002
2.022985853421364e-004	1.973613e+002
2.024513709872747e-004	1.977519e+002
2.026319207431524e-004	1.976203e+002
2.028647141098408e-004	1.965063e+002
2.032418703949012e-004	1.925137e+002
2.038413037469344e-004	1.811728e+002
2.047377902178687e-004	1.561842e+002
2.057406767066735e-004	1.256346e+002
2.063253453888379e-004	1.111348e+002
2.066945938349059e-004	1.044220e+002
2.069516289532728e-004	1.011157e+002
2.071396935313087e-004	9.946872e+001
2.072985853421365e-004	9.860606e+001
2.074513709872747e-004	9.824226e+001
2.076319207431524e-004	9.840553e+001
2.078647141098408e-004	9.956008e+001
2.082418703949011e-004	1.036180e+002
2.088413037469344e-004	1.150616e+002
2.097377902178686e-004	1.402012e+002
2.107406767066735e-004	1.709161e+002
2.113253453888378e-004	1.855106e+002
2.116945938349059e-004	1.922825e+002
2.119516289532728e-004	1.956296e+002
2.121396935313087e-004	1.973063e+002
2.122985853421365e-004	1.981939e+002
2.124513709872747e-004	1.985817e+002
2.126319207431524e-004	1.984466e+002
2.128647141098408e-004	1.973282e+002
2.132418703949012e-004	1.933284e+002
2.138413037469344e-004	1.819761e+002
