time	V(v_out)	V(n002)
1.910234375000000e-004	9.592892e+001	1.007046e+002
1.915234375000000e-004	9.736899e+001	1.021401e+002
1.920000000000000e-004	9.874043e+001	1.035069e+002
1.920010485629964e-004	9.874345e+001	1.035099e+002
1.920031456889891e-004	9.874948e+001	1.035159e+002
1.920051279838513e-004	9.875518e+001	1.035216e+002
1.920070430122020e-004	9.876069e+001	1.035271e+002
1.920108730689035e-004	9.877170e+001	1.035381e+002
1.920150904337779e-004	9.878382e+001	1.035502e+002
1.920216219333256e-004	9.880260e+001	1.035689e+002
1.920291680884242e-004	9.882430e+001	1.035905e+002
1.920404965019295e-004	9.885687e+001	1.036230e+002
1.920549994811405e-004	9.889857e+001	1.036645e+002
1.920780705517688e-004	9.896490e+001	1.037306e+002
1.921133595818047e-004	9.906629e+001	1.038296e+002
1.921839376418766e-004	9.926567e+001	1.038463e+002
1.922384374548177e-004	9.940186e+001	1.032636e+002
1.923001877971842e-004	9.952301e+001	1.017436e+002
1.923103156289547e-004	9.953529e+001	1.013631e+002
1.923305712924958e-004	9.954739e+001	1.003915e+002
1.923394767445795e-004	9.955001e+001	9.955017e+001
1.923427326778149e-004	9.955019e+001	9.866269e+001
1.923445299461743e-004	9.955018e+001	9.784561e+001
1.923463038618991e-004	9.955016e+001	9.692489e+001
1.923481924918372e-004	9.955016e+001	9.586974e+001
1.923501564367429e-004	9.955015e+001	9.466614e+001
1.923537573274432e-004	9.955013e+001	9.222942e+001
1.923573653135856e-004	9.955011e+001	8.944712e+001
1.923645812858705e-004	9.955007e+001	8.291199e+001
1.923738204825388e-004	9.955003e+001	7.344967e+001
1.923748342485204e-004	9.955002e+001	7.229874e+001
1.923768617804835e-004	9.955001e+001	6.985477e+001
1.923773686634743e-004	9.955001e+001	6.923484e+001
1.923774953842220e-004	9.955000e+001	6.909778e+001
1.923777488257175e-004	9.955000e+001	6.889380e+001
1.923778121860913e-004	9.955000e+001	6.886276e+001
1.923779389068390e-004	9.955000e+001	6.882759e+001
1.923781923483344e-004	9.954997e+001	6.876708e+001
1.923786992313252e-004	9.954990e+001	6.866287e+001
1.923797129973067e-004	9.954967e+001	6.847757e+001
1.923811503724827e-004	9.954915e+001	6.823563e+001
1.923833064966143e-004	9.954789e+001	6.789840e+001
1.923873150358410e-004	9.954407e+001	6.732751e+001
1.923953321142944e-004	9.953142e+001	6.632990e+001
1.924113662712014e-004	9.949127e+001	6.461730e+001
1.924351396664363e-004	9.940215e+001	6.232224e+001
1.924650043771530e-004	9.924181e+001	5.943136e+001
1.925000000000000e-004	9.900559e+001	5.586277e+001
1.925034995622847e-004	9.897538e+001	5.554219e+001
1.925104986868541e-004	9.891343e+001	5.501047e+001
1.925244969359929e-004	9.878456e+001	5.430420e+001
1.925524934342705e-004	9.851815e+001	5.352131e+001
1.925841375857056e-004	9.821152e+001	5.303739e+001
1.926307448764307e-004	9.775684e+001	5.254901e+001
1.926968238976214e-004	9.711166e+001	5.190174e+001
1.928289819400028e-004	9.582147e+001	5.061475e+001
1.932913678304744e-004	9.130925e+001	4.611361e+001
1.938200000000000e-004	8.615514e+001	4.097409e+001
1.938296389190044e-004	8.606367e+001	4.117807e+001
1.938489167570129e-004	8.589056e+001	4.190853e+001
1.938874724330300e-004	8.558707e+001	4.400565e+001
1.939317357133167e-004	8.531157e+001	4.663825e+001
1.939798936853634e-004	8.512209e+001	4.926793e+001
1.940762096294567e-004	8.492904e+001	5.707997e+001
1.941021082179301e-004	8.491006e+001	6.488585e+001
1.941179788504179e-004	8.490955e+001	7.489166e+001
1.941249500357522e-004	8.490955e+001	8.083984e+001
1.941288008271693e-004	8.490957e+001	8.435172e+001
1.941302569525100e-004	8.490962e+001	8.535013e+001
1.941307651774376e-004	8.490967e+001	8.551426e+001
1.941311363036123e-004	8.490972e+001	8.557152e+001
1.941315642565247e-004	8.490980e+001	8.563260e+001
1.941320576687338e-004	8.490991e+001	8.569943e+001
1.941327779914255e-004	8.491011e+001	8.579208e+001
1.941336481668787e-004	8.491042e+001	8.589797e+001
1.941348620279586e-004	8.491093e+001	8.603606e+001
1.941364977742817e-004	8.491180e+001	8.620753e+001
1.941386694392309e-004	8.491324e+001	8.641159e+001
1.941421715934944e-004	8.491615e+001	8.669648e+001
1.941470919003935e-004	8.492122e+001	8.702981e+001
1.941537566797719e-004	8.492955e+001	8.739336e+001
1.941617886995699e-004	8.494140e+001	8.774035e+001
1.941722571632212e-004	8.495922e+001	8.809962e+001
1.941852658618303e-004	8.498435e+001	8.846059e+001
1.942032201556940e-004	8.502339e+001	8.886646e+001
1.942278327459236e-004	8.508332e+001	8.930145e+001
1.942675556839270e-004	8.518982e+001	8.975181e+001
1.943387495643124e-004	8.539135e+001	9.016692e+001
1.943821250602695e-004	8.551649e+001	9.031686e+001
1.944378455687889e-004	8.567799e+001	9.047820e+001
1.945200000000000e-004	8.591611e+001	9.071577e+001
1.945201854834794e-004	8.591665e+001	9.071647e+001
1.945205564504380e-004	8.591772e+001	9.071764e+001
1.945212983843553e-004	8.591988e+001	9.071983e+001
1.945226098302135e-004	8.592368e+001	9.072364e+001
1.945252327219298e-004	8.593127e+001	9.073125e+001
1.945304785053625e-004	8.594648e+001	9.074644e+001
1.945362608589339e-004	8.596324e+001	9.076320e+001
1.945418079462829e-004	8.597932e+001	9.077926e+001
1.945469658418990e-004	8.599426e+001	9.079420e+001
1.945522511147678e-004	8.600958e+001	9.080949e+001
1.945575687759410e-004	8.602499e+001	9.082490e+001
1.945630677007812e-004	8.604093e+001	9.084081e+001
1.945686204209210e-004	8.605702e+001	9.085690e+001
1.945743563049189e-004	8.607365e+001	9.087350e+001
1.945803231830740e-004	8.609094e+001	9.089078e+001
1.945865960811482e-004	8.610912e+001	9.090894e+001
1.945934253341537e-004	8.612891e+001	9.092871e+001
1.946007777837091e-004	8.615022e+001	9.095000e+001
1.946093265522725e-004	8.617500e+001	9.097475e+001
1.946188128766869e-004	8.620249e+001	9.100220e+001
1.946308973432605e-004	8.623752e+001	9.103719e+001
1.946448296556338e-004	8.627789e+001	9.107752e+001
1.946651497773500e-004	8.633678e+001	9.113634e+001
1.948312952274602e-004	8.681824e+001	9.161722e+001
1.949974406775704e-004	8.729960e+001	9.209795e+001
1.951635861276805e-004	8.778085e+001	9.257851e+001
1.953297315777907e-004	8.826200e+001	9.305892e+001
1.954958770279008e-004	8.874304e+001	9.353916e+001
1.956620224780110e-004	8.922398e+001	9.401924e+001
1.958281679281212e-004	8.970481e+001	9.449917e+001
1.968047304281212e-004	9.252898e+001	9.731728e+001
1.977812929281212e-004	9.535004e+001	1.001312e+002
1.980234375000000e-004	9.604869e+001	1.008278e+002
1.985077266437575e-004	9.744442e+001	1.022190e+002
1.990000000000000e-004	9.886218e+001	1.036319e+002
1.990010831268604e-004	9.886530e+001	1.036350e+002
1.990032493805814e-004	9.887153e+001	1.036412e+002
1.990053078040738e-004	9.887746e+001	1.036471e+002
1.990072909683555e-004	9.888316e+001	1.036528e+002
1.990112572969188e-004	9.889458e+001	1.036642e+002
1.990155613998924e-004	9.890696e+001	1.036766e+002
1.990222815804216e-004	9.892629e+001	1.036958e+002
1.990300058442653e-004	9.894852e+001	1.037180e+002
1.990416959402878e-004	9.898215e+001	1.037515e+002
1.990566547158843e-004	9.902520e+001	1.037944e+002
1.990807085507814e-004	9.909441e+001	1.038634e+002
1.991177982773490e-004	9.920093e+001	1.039624e+002
1.991919777304842e-004	9.941151e+001	1.040053e+002
1.992292609596091e-004	9.950363e+001	1.035874e+002
1.993038274178588e-004	9.964767e+001	1.017172e+002
1.993130391362907e-004	9.965870e+001	1.013719e+002
1.993314625731544e-004	9.966919e+001	1.004950e+002
1.993367808927821e-004	9.967085e+001	1.002072e+002
1.993392727730078e-004	9.967107e+001	1.000099e+002
1.993402722860099e-004	9.967110e+001	9.982516e+001
1.993412350307333e-004	9.967109e+001	9.951155e+001
1.993420559387696e-004	9.967108e+001	9.916927e+001
1.993429185356123e-004	9.967107e+001	9.878338e+001
1.993438145561961e-004	9.967107e+001	9.836082e+001
1.993456065973637e-004	9.967106e+001	9.745584e+001
1.993477625732567e-004	9.967105e+001	9.626112e+001
1.993513804176249e-004	9.967103e+001	9.399813e+001
1.993561120337038e-004	9.967101e+001	9.053677e+001
1.993639697569567e-004	9.967097e+001	8.354832e+001
1.993757935703418e-004	9.967091e+001	7.137189e+001
1.993764077219791e-004	9.967091e+001	7.062721e+001
1.993776360252539e-004	9.967090e+001	6.913008e+001
1.993776744097312e-004	9.967090e+001	6.909090e+001
1.993777511786859e-004	9.967090e+001	6.904135e+001
1.993782117924140e-004	9.967087e+001	6.890343e+001
1.993788259440513e-004	9.967078e+001	6.877563e+001
1.993800542473260e-004	9.967049e+001	6.855261e+001
1.993813739948431e-004	9.966998e+001	6.833218e+001
1.993837315750874e-004	9.966852e+001	6.796684e+001
1.993879961511975e-004	9.966423e+001	6.736616e+001
1.993965253034178e-004	9.965009e+001	6.632066e+001
1.994135836078583e-004	9.960561e+001	6.452229e+001
1.994374263847653e-004	9.951281e+001	6.222889e+001
1.994687176605330e-004	9.934098e+001	5.919196e+001
1.994999999999999e-004	9.912701e+001	5.598728e+001
1.995031282339467e-004	9.910008e+001	5.569550e+001
1.995093847018400e-004	9.904494e+001	5.520348e+001
1.995218976376268e-004	9.893037e+001	5.452886e+001
1.995469235092004e-004	9.869323e+001	5.376015e+001
1.995786446169870e-004	9.838651e+001	5.323257e+001
1.996216029989493e-004	9.796776e+001	5.276484e+001
1.996838392762072e-004	9.736024e+001	5.215325e+001
2.000572569397546e-004	9.371613e+001	4.851783e+001
2.003221097819366e-004	9.113301e+001	4.594142e+001
2.008200000000000e-004	8.627934e+001	4.110123e+001
2.008309019739717e-004	8.617651e+001	4.135810e+001
2.008527059219151e-004	8.598396e+001	4.223550e+001
2.008963138178018e-004	8.565416e+001	4.465895e+001
2.009456941889372e-004	8.537007e+001	4.756603e+001
2.009971352550115e-004	8.516787e+001	5.039601e+001
2.010260131842965e-004	8.510390e+001	5.185845e+001
2.010837690428666e-004	8.504782e+001	5.704013e+001
2.011007686942178e-004	8.504225e+001	6.270340e+001
2.011154359378071e-004	8.504221e+001	7.210468e+001
2.011233336112972e-004	8.504220e+001	7.863804e+001
2.011279472832377e-004	8.504220e+001	8.302753e+001
2.011299428594414e-004	8.504221e+001	8.490245e+001
2.011307816504446e-004	8.504223e+001	8.547574e+001
2.011310691437948e-004	8.504225e+001	8.557135e+001
2.011313143105706e-004	8.504227e+001	8.561401e+001
2.011316059865640e-004	8.504231e+001	8.566058e+001
2.011320547709444e-004	8.504238e+001	8.572781e+001
2.011325125616727e-004	8.504248e+001	8.579266e+001
2.011331011663326e-004	8.504263e+001	8.587190e+001
2.011337450949609e-004	8.504282e+001	8.595444e+001
2.011346522152316e-004	8.504314e+001	8.606475e+001
2.011357150467810e-004	8.504362e+001	8.618629e+001
2.011372031558692e-004	8.504443e+001	8.634293e+001
2.011397497500395e-004	8.504619e+001	8.658052e+001
2.011442378355532e-004	8.505015e+001	8.693593e+001
2.011498674799294e-004	8.505637e+001	8.729777e+001
2.011573655716125e-004	8.506643e+001	8.767686e+001
2.011662925488450e-004	8.508049e+001	8.803064e+001
2.011781047010697e-004	8.510184e+001	8.840156e+001
2.011928864265791e-004	8.513206e+001	8.877679e+001
2.012138766559905e-004	8.518027e+001	8.920536e+001
2.012435267997622e-004	8.525612e+001	8.964773e+001
2.012950722073970e-004	8.539856e+001	9.011466e+001
2.013409594441962e-004	8.553011e+001	9.033051e+001
2.013855629504763e-004	8.565945e+001	9.046287e+001
2.014386831918071e-004	8.581353e+001	9.061678e+001
2.015200000000000e-004	8.604939e+001	9.085314e+001
2.015201891082798e-004	8.604993e+001	9.085318e+001
2.015205673248393e-004	8.605103e+001	9.085402e+001
2.015213237579585e-004	8.605322e+001	9.085623e+001
2.015224966948348e-004	8.605663e+001	9.085963e+001
2.015248425685875e-004	8.606343e+001	9.086644e+001
2.015295343160929e-004	8.607703e+001	9.088004e+001
2.015355583225732e-004	8.609451e+001	9.089750e+001
2.015410120633277e-004	8.611033e+001	9.091331e+001
2.015463247905835e-004	8.612573e+001	9.092870e+001
2.015514829490914e-004	8.614069e+001	9.094365e+001
2.015568607102794e-004	8.615630e+001	9.095924e+001
2.015623006764863e-004	8.617207e+001	9.097500e+001
2.015678477174927e-004	8.618816e+001	9.099107e+001
2.015735936578251e-004	8.620483e+001	9.100771e+001
2.015794304912344e-004	8.622175e+001	9.102462e+001
2.015858336948588e-004	8.624033e+001	9.104317e+001
2.015922944377021e-004	8.625906e+001	9.106189e+001
2.016000515855765e-004	8.628156e+001	9.108436e+001
2.016077245875298e-004	8.630381e+001	9.110659e+001
2.016183054509190e-004	8.633450e+001	9.113724e+001
2.016284511279556e-004	8.636392e+001	9.116663e+001
2.016453792875230e-004	8.641302e+001	9.121567e+001
2.016649455319761e-004	8.646976e+001	9.127235e+001
2.018880335228589e-004	8.711665e+001	9.191841e+001
2.021333075254943e-004	8.782766e+001	9.262842e+001
2.026238555307650e-004	8.924892e+001	9.404728e+001
2.036004180307650e-004	9.207571e+001	9.686819e+001
2.045769805307650e-004	9.489931e+001	9.968475e+001
2.051070860615301e-004	9.643018e+001	1.012112e+002
2.056089774307115e-004	9.787724e+001	1.026535e+002
2.059999999999999e-004	9.900385e+001	1.037762e+002
2.060008603756951e-004	9.900633e+001	1.037786e+002
2.060025811270855e-004	9.901128e+001	1.037836e+002
2.060041973846298e-004	9.901594e+001	1.037882e+002
2.060057781555689e-004	9.902049e+001	1.037927e+002
2.060089396974472e-004	9.902959e+001	1.038018e+002
2.060127020631435e-004	9.904043e+001	1.038126e+002
2.060182941796974e-004	9.905653e+001	1.038287e+002
2.060249437679456e-004	9.907568e+001	1.038478e+002
2.060345301669495e-004	9.910327e+001	1.038753e+002
2.060468578545469e-004	9.913876e+001	1.039106e+002
2.060654640626663e-004	9.919233e+001	1.039640e+002
2.060929049913251e-004	9.927132e+001	1.040427e+002
2.061425971056873e-004	9.941182e+001	1.040962e+002
2.062300600546399e-004	9.964037e+001	1.035644e+002
2.062878856467213e-004	9.976699e+001	1.024698e+002
2.062979456221451e-004	9.978216e+001	1.021343e+002
2.063180655729927e-004	9.980151e+001	1.012862e+002
2.063282520415728e-004	9.980806e+001	1.008091e+002
2.063344162643419e-004	9.981010e+001	1.004881e+002
2.063380423442306e-004	9.981068e+001	1.002753e+002
2.063394374968588e-004	9.981075e+001	1.001628e+002
2.063400844078880e-004	9.981076e+001	1.000639e+002
2.063405154710196e-004	9.981076e+001	9.994945e+001
2.063407577818423e-004	9.981076e+001	9.986445e+001
2.063409128628712e-004	9.981075e+001	9.980538e+001
2.063412689805522e-004	9.981075e+001	9.966427e+001
2.063416771368384e-004	9.981075e+001	9.949434e+001
2.063424934494108e-004	9.981075e+001	9.913824e+001
2.063436613024534e-004	9.981074e+001	9.859917e+001
2.063451605234241e-004	9.981073e+001	9.785668e+001
2.063473055193356e-004	9.981072e+001	9.669607e+001
2.063503662620674e-004	9.981070e+001	9.484021e+001
2.063549028024299e-004	9.981068e+001	9.165446e+001
2.063617339440886e-004	9.981065e+001	8.588023e+001
2.063723096632516e-004	9.981059e+001	7.556413e+001
2.063755860589273e-004	9.981058e+001	7.180527e+001
2.063773412708964e-004	9.981057e+001	6.967368e+001
2.063775752991590e-004	9.981056e+001	6.938465e+001
2.063776338062246e-004	9.981056e+001	6.931697e+001
2.063777508203559e-004	9.981056e+001	6.920021e+001
2.063777800738887e-004	9.981056e+001	6.917957e+001
2.063779555950856e-004	9.981056e+001	6.911629e+001
2.063781896233482e-004	9.981055e+001	6.905566e+001
2.063786576798732e-004	9.981049e+001	6.895492e+001
2.063795937929235e-004	9.981030e+001	6.877947e+001
2.063809223285962e-004	9.980986e+001	6.855211e+001
2.063828322359464e-004	9.980885e+001	6.824808e+001
2.063862245161625e-004	9.980596e+001	6.775236e+001
2.063930090765949e-004	9.979647e+001	6.687682e+001
2.064065781974594e-004	9.976561e+001	6.537615e+001
2.064303959550752e-004	9.968375e+001	6.304242e+001
2.064579043584328e-004	9.956099e+001	6.046925e+001
2.064639180215138e-004	9.952472e+001	5.988069e+001
2.064699316845949e-004	9.948657e+001	5.928175e+001
2.064759453476759e-004	9.944653e+001	5.867244e+001
2.064819590107569e-004	9.940461e+001	5.805277e+001
2.064879726738379e-004	9.936080e+001	5.742273e+001
2.064939863369190e-004	9.931510e+001	5.678232e+001
2.065000000000000e-004	9.926752e+001	5.613154e+001
2.065020226530575e-004	9.925027e+001	5.593158e+001
2.065060679591727e-004	9.921514e+001	5.557626e+001
2.065141585714030e-004	9.914255e+001	5.503355e+001
2.065303397958635e-004	9.899178e+001	5.435188e+001
2.065627022447844e-004	9.868171e+001	5.360944e+001
2.065957845452107e-004	9.836036e+001	5.317063e+001
2.066497329344457e-004	9.783395e+001	5.262984e+001
2.067263754912611e-004	9.708591e+001	5.188228e+001
2.068826075639381e-004	9.556124e+001	5.036112e+001
2.070388396366151e-004	9.403698e+001	4.884054e+001
2.071950717092921e-004	9.251314e+001	4.732052e+001
2.073513037819691e-004	9.098971e+001	4.580107e+001
2.075075358546461e-004	8.946671e+001	4.428219e+001
2.076637679273231e-004	8.794412e+001	4.276388e+001
2.078200000000001e-004	8.642194e+001	4.124614e+001
2.078320391092432e-004	8.630904e+001	4.155344e+001
2.078561173277294e-004	8.609968e+001	4.256540e+001
2.079042737647020e-004	8.574976e+001	4.527319e+001
2.079601393433652e-004	8.545336e+001	4.851387e+001
2.080142094953218e-004	8.527003e+001	5.138850e+001
2.080433542200381e-004	8.521374e+001	5.278385e+001
2.080630334020834e-004	8.519466e+001	5.365616e+001
2.080770963168457e-004	8.518842e+001	5.460041e+001
2.080872780430553e-004	8.518697e+001	5.655985e+001
2.080982102625720e-004	8.518671e+001	6.102888e+001
2.081104166335396e-004	8.518668e+001	6.843102e+001
2.081190935260100e-004	8.518667e+001	7.510159e+001
2.081256674567514e-004	8.518666e+001	8.101633e+001
2.081289293481742e-004	8.518667e+001	8.413246e+001
2.081305458860315e-004	8.518670e+001	8.550555e+001
2.081309741065392e-004	8.518672e+001	8.570531e+001
2.081313851377440e-004	8.518676e+001	8.577872e+001
2.081316815260230e-004	8.518680e+001	8.582556e+001
2.081320362568940e-004	8.518686e+001	8.587821e+001
2.081324202975916e-004	8.518694e+001	8.593248e+001
2.081329357365767e-004	8.518707e+001	8.600238e+001
2.081334530445547e-004	8.518721e+001	8.606968e+001
2.081341183231087e-004	8.518743e+001	8.615279e+001
2.081347749740927e-004	8.518769e+001	8.623086e+001
2.081360882760608e-004	8.518832e+001	8.637717e+001
2.081379739207039e-004	8.518943e+001	8.656834e+001
2.081412094521106e-004	8.519189e+001	8.685279e+001
2.081464954013997e-004	8.519706e+001	8.723696e+001
2.081533507214395e-004	8.520539e+001	8.763231e+001
2.081617029710420e-004	8.521760e+001	8.800589e+001
2.081723387852726e-004	8.523568e+001	8.837760e+001
2.081857581551521e-004	8.526169e+001	8.875189e+001
2.082040791900243e-004	8.530175e+001	8.916449e+001
2.082295071337049e-004	8.536407e+001	8.960770e+001
2.082703584068797e-004	8.547421e+001	9.005663e+001
2.083453309865981e-004	8.568723e+001	9.047108e+001
2.083928668261171e-004	8.582464e+001	9.063034e+001
2.084500201820985e-004	8.599050e+001	9.079603e+001
2.085200000000000e-004	8.619358e+001	9.099763e+001
2.085201527364818e-004	8.619402e+001	9.099885e+001
2.085204582094455e-004	8.619491e+001	9.100016e+001
2.085210691553727e-004	8.619668e+001	9.100197e+001
2.085222910472271e-004	8.620023e+001	9.100553e+001
2.085247348309359e-004	8.620732e+001	9.101263e+001
2.085296223983535e-004	8.622150e+001	9.102680e+001
2.085350230289349e-004	8.623717e+001	9.104247e+001
2.085401452479924e-004	8.625204e+001	9.105732e+001
2.085455766148311e-004	8.626780e+001	9.107307e+001
2.085507540403478e-004	8.628282e+001	9.108807e+001
2.085562296083777e-004	8.629871e+001	9.110395e+001
2.085615250195432e-004	8.631408e+001	9.111930e+001
2.085672162811097e-004	8.633060e+001	9.113580e+001
2.085727071793725e-004	8.634653e+001	9.115172e+001
2.085788663362234e-004	8.636440e+001	9.116956e+001
2.085847274458478e-004	8.638141e+001	9.118655e+001
2.085919079675509e-004	8.640224e+001	9.120737e+001
2.085984773233206e-004	8.642130e+001	9.122640e+001
2.086078671262137e-004	8.644855e+001	9.125362e+001
2.086174743842367e-004	8.647643e+001	9.128146e+001
2.086335447046049e-004	8.652306e+001	9.132804e+001
2.086513977185536e-004	8.657486e+001	9.137978e+001
2.086871037464510e-004	8.667847e+001	9.148325e+001
2.087384840643803e-004	8.682755e+001	9.163215e+001
2.090467659719555e-004	8.772180e+001	9.252518e+001
2.094578085153891e-004	8.891354e+001	9.371497e+001
2.102798936022564e-004	9.129514e+001	9.609183e+001
2.112564561022564e-004	9.412100e+001	9.891087e+001
2.120234375000000e-004	9.633739e+001	1.011209e+002
2.125234374999999e-004	9.778028e+001	1.025592e+002
2.130000000000000e-004	9.915421e+001	1.039283e+002
2.130010485632541e-004	9.915722e+001	1.039313e+002
2.130031456897625e-004	9.916326e+001	1.039373e+002
2.130051363139085e-004	9.916900e+001	1.039431e+002
2.130070583060564e-004	9.917453e+001	1.039486e+002
2.130109022903522e-004	9.918561e+001	1.039596e+002
2.130151239079268e-004	9.919777e+001	1.039718e+002
2.130216708507014e-004	9.921662e+001	1.039906e+002
2.130292279023296e-004	9.923839e+001	1.040123e+002
2.130405850252573e-004	9.927110e+001	1.040448e+002
2.130551187469325e-004	9.931297e+001	1.040866e+002
2.130782638610797e-004	9.937962e+001	1.041530e+002
2.131136780635838e-004	9.948155e+001	1.042523e+002
2.131845064685921e-004	9.968182e+001	1.042629e+002
2.132396970523057e-004	9.981978e+001	1.036649e+002
2.133003565621849e-004	9.993859e+001	1.021604e+002
2.133105647594317e-004	9.995090e+001	1.017750e+002
2.133309811539253e-004	9.996330e+001	1.008113e+002
2.133380218749726e-004	9.996552e+001	1.003058e+002
2.133410263651177e-004	9.996573e+001	9.971223e+001
2.133437773106643e-004	9.996574e+001	9.867814e+001
2.133451812387674e-004	9.996573e+001	9.800172e+001
2.133467963124993e-004	9.996572e+001	9.713291e+001
2.133500264599633e-004	9.996570e+001	9.520850e+001
2.133540269153070e-004	9.996568e+001	9.247609e+001
2.133602520199518e-004	9.996564e+001	8.737071e+001
2.133706981016242e-004	9.996560e+001	7.751836e+001
2.133715697066008e-004	9.996559e+001	7.660089e+001
2.133733129165539e-004	9.996558e+001	7.460756e+001
2.133767993364601e-004	9.996557e+001	7.049303e+001
2.133776709414367e-004	9.996556e+001	6.943434e+001
2.133776981790922e-004	9.996556e+001	6.940405e+001
2.133777526544033e-004	9.996556e+001	6.936025e+001
2.133778616050253e-004	9.996556e+001	6.930739e+001
2.133780795062695e-004	9.996555e+001	6.924137e+001
2.133785153087578e-004	9.996551e+001	6.914153e+001
2.133793869137343e-004	9.996535e+001	6.897324e+001
2.133806182792362e-004	9.996498e+001	6.875893e+001
2.133823181830655e-004	9.996417e+001	6.848407e+001
2.133852146278052e-004	9.996197e+001	6.805132e+001
2.133910075172846e-004	9.995475e+001	6.727908e+001
2.134025932962434e-004	9.993079e+001	6.595392e+001
2.134257648541610e-004	9.985756e+001	6.364069e+001
2.134503806069731e-004	9.975311e+001	6.132948e+001
2.134604310434240e-004	9.969856e+001	6.036860e+001
2.134805319163257e-004	9.956631e+001	5.833869e+001
2.134999999999999e-004	9.942262e+001	5.628834e+001
2.135019468083673e-004	9.940603e+001	5.609499e+001
2.135058404251021e-004	9.937226e+001	5.575021e+001
2.135136276585719e-004	9.930252e+001	5.521932e+001
2.135292021255113e-004	9.915768e+001	5.454465e+001
2.135603510593900e-004	9.885963e+001	5.380412e+001
2.135932226808708e-004	9.854052e+001	5.335653e+001
2.136454360631311e-004	9.803116e+001	5.282899e+001
2.137195661777916e-004	9.730772e+001	5.210561e+001
2.142269590827158e-004	9.235805e+001	4.716784e+001
2.148200000000000e-004	8.657849e+001	4.140426e+001
2.148332164755598e-004	8.645531e+001	4.176623e+001
2.148596494266795e-004	8.622923e+001	4.291887e+001
2.149125153289189e-004	8.585725e+001	4.591985e+001
2.149681001405577e-004	8.558088e+001	4.910301e+001
2.150271213485464e-004	8.540466e+001	5.215566e+001
2.150585745593996e-004	8.535659e+001	5.361476e+001
2.150772188891318e-004	8.534558e+001	5.490293e+001
2.150882800260138e-004	8.534372e+001	5.716304e+001
2.150997747358312e-004	8.534346e+001	6.215960e+001
2.151130005385200e-004	8.534343e+001	7.054733e+001
2.151203257654861e-004	8.534341e+001	7.636041e+001
2.151258969013797e-004	8.534341e+001	8.147142e+001
2.151288315506496e-004	8.534341e+001	8.431596e+001
2.151303312521269e-004	8.534343e+001	8.563578e+001
2.151307327178228e-004	8.534344e+001	8.583517e+001
2.151310982567754e-004	8.534348e+001	8.590476e+001
2.151313484059575e-004	8.534351e+001	8.594596e+001
2.151319445336525e-004	8.534360e+001	8.603589e+001
2.151325958476162e-004	8.534373e+001	8.612676e+001
2.151333756715096e-004	8.534396e+001	8.622879e+001
2.151340956799765e-004	8.534420e+001	8.631800e+001
2.151349635136926e-004	8.534455e+001	8.642007e+001
2.151363099367382e-004	8.534522e+001	8.656691e+001
2.151387478138516e-004	8.534679e+001	8.680445e+001
2.151428063354513e-004	8.535017e+001	8.713990e+001
2.151490456903297e-004	8.535684e+001	8.755576e+001
2.151566857280122e-004	8.536691e+001	8.795227e+001
2.151662416034579e-004	8.538191e+001	8.833418e+001
2.151782574132626e-004	8.540368e+001	8.871104e+001
2.151940027214323e-004	8.543608e+001	8.910691e+001
2.152157094588074e-004	8.548640e+001	8.954214e+001
2.152477609935517e-004	8.556919e+001	8.999959e+001
2.153026149599543e-004	8.572169e+001	9.046070e+001
2.153467453385800e-004	8.584856e+001	9.065506e+001
2.153978052144387e-004	8.599678e+001	9.080403e+001
2.154543074847860e-004	8.616081e+001	9.096788e+001
2.155200000000000e-004	8.635152e+001	9.115730e+001
2.155201445281579e-004	8.635194e+001	9.115842e+001
2.155204335844736e-004	8.635278e+001	9.115962e+001
2.155210116971052e-004	8.635445e+001	9.116131e+001
2.155221679223682e-004	8.635781e+001	9.116466e+001
2.155244803728942e-004	8.636452e+001	9.117137e+001
2.155291052739461e-004	8.637795e+001	9.118479e+001
2.155344353377384e-004	8.639342e+001	9.120026e+001
2.155395809851963e-004	8.640836e+001	9.121519e+001
2.155450478491986e-004	8.642423e+001	9.123104e+001
2.155502190179520e-004	8.643925e+001	9.124604e+001
2.155556834418856e-004	8.645511e+001	9.126189e+001
2.155609685980227e-004	8.647045e+001	9.127721e+001
2.155666441601457e-004	8.648692e+001	9.129366e+001
2.155721261524940e-004	8.650284e+001	9.130956e+001
2.155782441841749e-004	8.652060e+001	9.132730e+001
2.155840906296607e-004	8.653757e+001	9.134425e+001
2.155911764874201e-004	8.655814e+001	9.136480e+001
2.155977229082734e-004	8.657714e+001	9.138377e+001
2.156068933046050e-004	8.660376e+001	9.141036e+001
2.156161052165831e-004	8.663050e+001	9.143707e+001
2.156311630627403e-004	8.667421e+001	9.148072e+001
2.156478177073750e-004	8.672255e+001	9.152901e+001
2.156811269966447e-004	8.681923e+001	9.162557e+001
2.160001746139366e-004	8.774510e+001	9.255016e+001
2.163648004622704e-004	8.880273e+001	9.360608e+001
2.170940521589379e-004	9.091644e+001	9.571568e+001
2.180706146589379e-004	9.374364e+001	9.853613e+001
2.190471771589379e-004	9.656687e+001	1.013513e+002
2.195471771589379e-004	9.801023e+001	1.027900e+002
2.199999999999999e-004	9.931601e+001	1.040912e+002
2.200009963360608e-004	9.931888e+001	1.040941e+002
