time	V(n001)
1.376215713699469e-002	-4.985171e+001
1.377472901316337e-002	-4.939520e+001
1.379471012489781e-002	-4.803761e+001
1.382459300726229e-002	-4.460600e+001
1.385802255688912e-002	-3.891672e+001
1.387751151296126e-002	-3.479130e+001
1.389838763177576e-002	-2.979606e+001
1.391504569957583e-002	-2.543844e+001
1.392882380366136e-002	-2.162164e+001
1.394139567983004e-002	-1.799695e+001
1.396137679156449e-002	-1.201449e+001
1.399125967392896e-002	-2.744337e+000
1.402468922355579e-002	7.724891e+000
1.404417817962793e-002	1.370075e+001
1.406505429844243e-002	1.987206e+001
1.408171236624249e-002	2.455647e+001
1.409549047032803e-002	2.823006e+001
1.410806234649670e-002	3.139824e+001
1.412804345823115e-002	3.602312e+001
1.415792634059562e-002	4.186166e+001
1.419135589022245e-002	4.664161e+001
1.421084484629460e-002	4.849206e+001
1.423172096510909e-002	4.966811e+001
1.424837903290916e-002	4.999491e+001
1.426215713699470e-002	4.985171e+001
1.427472901316338e-002	4.939520e+001
1.429471012489782e-002	4.803761e+001
1.432459300726230e-002	4.460600e+001
1.435802255688912e-002	3.891672e+001
1.437751151296127e-002	3.479130e+001
1.439838763177576e-002	2.979606e+001
1.441504569957582e-002	2.543844e+001
1.442882380366136e-002	2.162164e+001
1.444139567983004e-002	1.799695e+001
1.446137679156448e-002	1.201449e+001
1.449125967392895e-002	2.744337e+000
1.452468922355578e-002	-7.724891e+000
1.454417817962793e-002	-1.370075e+001
1.456505429844243e-002	-1.987206e+001
1.458171236624249e-002	-2.455647e+001
1.459549047032803e-002	-2.823006e+001
1.460806234649671e-002	-3.139824e+001
1.462804345823115e-002	-3.602312e+001
1.465792634059563e-002	-4.186166e+001
1.469135589022245e-002	-4.664161e+001
1.471084484629459e-002	-4.849206e+001
1.473172096510909e-002	-4.966811e+001
1.474837903290916e-002	-4.999491e+001
1.476215713699469e-002	-4.985171e+001
1.477472901316337e-002	-4.939520e+001
